Key,Course Code,Course Name,Year,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,Appropriateness Of Assessment Tools,Course Suggestions,Like,Dislike,Hosting Tools,Lecture Rating,Text Book Availability
64e5083c2e50abe298a9f38c,18CS560,Software Engineering Theory and Practice,2022-23,1,2,3,4,4,4,NA,NA,appropriate,Nothing,Problem Solving,Commands,good,good,available
64e5083c2e50abe298a9f39d,18CS560,Software Engineering Theory and Practice,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nice,good understanding,vast,good,good,available
64e5083c2e50abe298a9f342,18CS560,Software Engineering Theory and Practice,2022-23,3,1,4,1,2,1,NA,NA,appropriate,No,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f346,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,good understanding,good,excellent,good,available
64e5083c2e50abe298a9f34f,18CS560,Software Engineering Theory and Practice,2022-23,5,4,4,5,3,3,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,average,average,notAvailable
64e5083c2e50abe298a9f353,18CS560,Software Engineering Theory and Practice,2022-23,4,5,4,5,4,5,NA,NA,changesRequired,Nothing,Problem Solving,good,excellent,good,notAvailable
64e5083c2e50abe298a9f355,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,3,1,NA,NA,changesRequired,Nothing,Enterprise method has been understood,-,good,good,moreCopiesRequired
64e5083c2e50abe298a9f358,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Not enough time to workout the sums,Problem Solving,good,good,good,available
64e5083c2e50abe298a9f36f,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,Minimum time to cover the entire syllabus,excellent,excellent,notAvailable
64e5083c2e50abe298a9f370,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f376,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,4,4,NA,NA,notAppropriate,Nothing,good understanding,Not proper lecture were given,average,good,notAvailable
64e5083c2e50abe298a9f380,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,Enterprise method has been understood,No,excellent,excellent,available
64e5083c2e50abe298a9f384,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Superb,Enterprise method has been understood,No,excellent,excellent,available
64e5083c2e50abe298a9f389,18CS560,Software Engineering Theory and Practice,2022-23,5,5,4,4,4,4,NA,NA,appropriate,-,Enterprise method has been understood,-,good,excellent,available
64e5083c2e50abe298a9f395,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Enterprise method has been understood,The boundary is vast,excellent,excellent,available
64e5083c2e50abe298a9f39e,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,good,good understanding,vast,good,good,available
64e5083c2e50abe298a9f3a1,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,4,4,NA,NA,appropriate,good,programming strategies,good,excellent,excellent,available
64e5083c2e50abe298a9f328,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,4,4,NA,NA,appropriate,None,Enterprise method has been understood,None,good,good,available
64e5083c2e50abe298a9f32a,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f33b,18CS560,Software Engineering Theory and Practice,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f34d,18CS560,Software Engineering Theory and Practice,2022-23,4,5,5,5,5,5,NA,NA,changesRequired,-,Problem Solving,good,excellent,good,available
64e5083c2e50abe298a9f34b,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,,Enterprise method has been understood,The complexity of almost all the topics,average,good,moreCopiesRequired
64e5083c2e50abe298a9f351,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Good,Problem Solving,More advance content required,excellent,excellent,available
64e5083c2e50abe298a9f365,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,Problem Solving,So many topics is little bit tough to me,excellent,excellent,available
64e5083c2e50abe298a9f366,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,It would be applicable to reduce the CO based on time availability,Problem Solving,good,good,good,available
64e5083c2e50abe298a9f36d,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Concepts were okay. But not enough time to try all the book back numericals,Problem Solving,Lots of concepts,good,good,available
64e5083c2e50abe298a9f378,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,notAppropriate,Nothing can improve still in teaching,Problem Solving,Whether it is useful for it professional,poor,average,available
64e5083c2e50abe298a9f381,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e5083c2e50abe298a9f385,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Perfect,Problem Solving,No,excellent,excellent,available
64e5083c2e50abe298a9f38d,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Need more materials,Problem Solving,There is no proper material for the whole course as a one book. Need to refer from various sources and books.,good,good,moreCopiesRequired
64e5083c2e50abe298a9f325,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f337,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nope,Enterprise method has been understood,Nope,good,good,moreCopiesRequired
64e5083c2e50abe298a9f340,18CS560,Software Engineering Theory and Practice,2022-23,4,3,4,3,4,3,NA,NA,changesRequired,No,Problem Solving,More time consuming,average,average,notAvailable
64e5083c2e50abe298a9f347,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,No,Problem Solving,The past Cos were not covered fully,excellent,good,available
64e5083c2e50abe298a9f349,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,4,4,NA,NA,changesRequired,No proper followance of course outcomes,Problem Solving,good,average,average,notAvailable
64e5083c2e50abe298a9f34c,18CS560,Software Engineering Theory and Practice,2022-23,4,4,4,4,4,4,NA,NA,changesRequired,Tutorails can b solved more,Problem Solving,good,good,good,moreCopiesRequired
64e5083c2e50abe298a9f350,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,changesRequired,-,good understanding,-,good,good,available
64e5083c2e50abe298a9f35e,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,"Good
",good understanding,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f361,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,4,5,5,NA,NA,appropriate,No,Problem Solving,good,excellent,excellent,notAvailable
64e5083c2e50abe298a9f362,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,4,5,5,NA,NA,appropriate,No,Enterprise method has been understood,No,excellent,excellent,notAvailable
64e5083c2e50abe298a9f36b,18CS560,Software Engineering Theory and Practice,2022-23,4,4,4,4,4,4,NA,NA,appropriate,-,Problem Solving,Electronics related topic (Amplifier),good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f379,18CS560,Software Engineering Theory and Practice,2022-23,4,4,4,4,4,4,NA,NA,appropriate,-,Problem Solving,-,good,good,moreCopiesRequired
64e5083c2e50abe298a9f38a,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,excellent,available
64e5083c2e50abe298a9f388,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Teaching was good,Problem Solving,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f390,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Problem Solving,The boundary is vast,excellent,excellent,available
64e5083c2e50abe298a9f398,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nice,good understanding,Nothing to specify,,excellent,available
64e5083c2e50abe298a9f322,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,NA,good understanding,vague,excellent,excellent,available
64e5083c2e50abe298a9f327,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f32b,18CS560,Software Engineering Theory and Practice,2022-23,4,4,4,4,4,4,NA,NA,appropriate,None,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f33c,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Better,Problem Solving,No,excellent,excellent,available
64e5083c2e50abe298a9f34a,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Teaching was really good,Problem Solving,Nope,excellent,excellent,available
64e5083c2e50abe298a9f34e,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Perfect,Enterprise method has been understood,No,excellent,excellent,available
64e5083c2e50abe298a9f35b,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f363,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f372,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Perfect,Enterprise method has been understood,-,excellent,excellent,available
64e5083c2e50abe298a9f374,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,More classes must be,good,good,available
64e5083c2e50abe298a9f37a,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,excellent,available
64e5083c2e50abe298a9f37b,18CS560,Software Engineering Theory and Practice,2022-23,2,3,3,2,3,4,NA,NA,notAppropriate,Need to deliver the content properly,Problem Solving,-,average,average,available
64e5083c2e50abe298a9f38f,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Enterprise method has been understood,The boundary is vast,excellent,excellent,available
64e5083c2e50abe298a9f393,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Problem Solving,The boundary is vast,excellent,excellent,available
64e5083c2e50abe298a9f396,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Enterprise method has been understood,The boundary is vast,excellent,excellent,available
64e5083c2e50abe298a9f39c,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,K,good understanding,vast,average,excellent,available
64e5083c2e50abe298a9f39b,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,NA,good understanding,Nothing to specify,,excellent,notAvailable
64e5083c2e50abe298a9f39f,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Good,good understanding,vast,excellent,excellent,available
64e5083c2e50abe298a9f383,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nothing,Problem Solving,Not explained some topics detailed,good,good,moreCopiesRequired
64e5083c2e50abe298a9f326,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f32c,18CS560,Software Engineering Theory and Practice,2022-23,4,5,3,3,4,4,NA,NA,changesRequired,No,good understanding,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f32f,18CS560,Software Engineering Theory and Practice,2022-23,3,2,2,1,4,1,NA,NA,changesRequired,Nill,Problem Solving,Over course outcomes,good,good,available
64e5083c2e50abe298a9f33e,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,excellent,available
64e5083c2e50abe298a9f33d,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,..,good understanding,More advance content required,excellent,excellent,available
64e5083c2e50abe298a9f352,18CS560,Software Engineering Theory and Practice,2022-23,4,5,5,5,5,5,NA,NA,changesRequired,-,Enterprise method has been understood,-,excellent,excellent,available
64e5083c2e50abe298a9f357,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Enterprise method has been understood,No,excellent,excellent,available
64e5083c2e50abe298a9f360,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No proper material available for the whole course.,Problem Solving,Lots of concepts,good,excellent,notAvailable
64e5083c2e50abe298a9f364,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Teaching was really good and excellent.,Problem Solving,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f369,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Focus on teach how to get job done in a successful way rather taking concern about mistakes would be done,Problem Solving,Getting marks is a bit difficult,average,excellent,moreCopiesRequired
64e5083c2e50abe298a9f36e,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Enterprise method has been understood,Minimum time to cover the entire syllabus,excellent,excellent,notAvailable
64e5083c2e50abe298a9f37c,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Questions were too tough during practical exams,good,excellent,moreCopiesRequired
64e5083c2e50abe298a9f37f,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e5083c2e50abe298a9f392,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Enterprise method has been understood,The boundary is vast,excellent,excellent,available
64e5083c2e50abe298a9f391,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,appropriate,Good content,Problem Solving,The boundary is vast,excellent,excellent,available
64e5083c2e50abe298a9f323,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f329,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,Good enough,good understanding,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f32e,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Good,Enterprise method has been understood,Nope,good,good,available
64e5083c2e50abe298a9f333,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Teaching was very good and especially the project presentation which we were doing throughout the semester as 4 different reviews. That was a very good experience. Our presentation skill improved a lot for each presentation. So I will definitely recommend to retain this concept of doing presentation for juniors too.,Problem Solving,Nothing,excellent,excellent,notAvailable
64e5083c2e50abe298a9f330,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,Teaching was excellent but strict.,Problem Solving,Lab sessions were so strict,good,good,available
64e5083c2e50abe298a9f339,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,No,Problem Solving,Nothing,excellent,excellent,available
64e5083c2e50abe298a9f33a,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,changesRequired,The classes could have been more engaging rather than being just based on the construct of the flow of syllabus,Problem Solving,Nothing,average,average,available
64e5083c2e50abe298a9f343,18CS560,Software Engineering Theory and Practice,2022-23,3,3,3,4,4,4,NA,NA,changesRequired,NA,Problem Solving,nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f348,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,changesRequired,Nothing,Problem Solving,Nothing,good,good,available
64e5083c2e50abe298a9f35c,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,Nothing,good,good,available
64e5083c2e50abe298a9f36a,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,notAppropriate,Nothing,good understanding,Nothing,good,excellent,available
64e5083c2e50abe298a9f371,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No more suggestions,Problem Solving,good,good,average,notAvailable
64e5083c2e50abe298a9f373,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,moreCopiesRequired
64e5083c2e50abe298a9f37d,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e5083c2e50abe298a9f37e,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,5,NA,NA,appropriate,No,Enterprise method has been understood,No,excellent,excellent,available
64e5083c2e50abe298a9f386,18CS560,Software Engineering Theory and Practice,2022-23,4,4,4,4,4,4,NA,NA,appropriate,Nothing,Enterprise method has been understood,No,excellent,excellent,available
64e5083c2e50abe298a9f38e,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,5,4,NA,NA,appropriate,,good understanding,The boundary is vast,excellent,excellent,available
64e5083c2e50abe298a9f399,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,K,good understanding,Nothing to specify,,excellent,notAvailable
64e5083c2e50abe298a9f39a,18CS560,Software Engineering Theory and Practice,2022-23,5,5,5,5,4,4,NA,NA,appropriate,NA,good understanding,Nothing to specify,,excellent,notAvailable
64e5083c2e50abe298a9f3a0,18CS560,Software Engineering Theory and Practice,2022-23,3,3,4,3,2,3,NA,NA,appropriate,Fine,Corporate methods,vast,excellent,excellent,available
64e4e668031ce84c3e08d521,18CS610,Complier,2022-23 EVEN,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Tutorials,Nothing,good,good,available
64e4e668031ce84c3e08d522,18CS610,Complier,2022-23 EVEN,5,5,5,5,4,4,NA,NA,appropriate,None,Tutorials,None,good,good,available
64e4e668031ce84c3e08d528,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Good,Tutorials,Nope,good,good,available
64e4e668031ce84c3e08d52a,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Teaching was excellent but strict.,Problem Solving,Lab sessions were so strict,good,good,available
64e4e668031ce84c3e08d52c,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Teaching was very good and especially the project presentation which we were doing throughout the semester as 4 different reviews. That was a very good experience. Our presentation skill improved a lot for each presentation. So I will definitely recommend to retain this concept of doing presentation for juniors too.,Problem Solving,Nothing,excellent,excellent,notAvailable
64e4e668031ce84c3e08d535,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d53b,18CS610,Complier,2022-23 EVEN,NA,NA,1,4,NA,2,NA,NA,appropriate,Best experience,Problem Solving,Nill,excellent,excellent,available
64e4e668031ce84c3e08d540,18CS610,Complier,2022-23 EVEN,5,5,5,3,3,2,NA,NA,appropriate,No,Problem Solving,The past Cos were not covered fully,excellent,good,available
64e4e668031ce84c3e08d543,18CS610,Complier,2022-23 EVEN,5,4,3,4,4,4,NA,NA,changesRequired,No proper followance of course outcomes,Problem Solving,Course outcomes,average,average,notAvailable
64e4e668031ce84c3e08d556,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d558,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,changesRequired,"Good
",Problem Solving,Nothing,excellent,excellent,available
64e4e668031ce84c3e08d55b,18CS610,Complier,2022-23 EVEN,5,5,5,4,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,notAvailable
64e4e668031ce84c3e08d561,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Yet not,Problem Solving,Nothing,excellent,excellent,available
64e4e668031ce84c3e08d56e,18CS610,Complier,2022-23 EVEN,4,3,4,3,2,4,NA,NA,appropriate,Nothing,Problem Solving,More classes must be,good,good,available
64e4e668031ce84c3e08d574,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,excellent,available
64e4e668031ce84c3e08d6f2,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d51f,18CS610,Complier,2022-23 EVEN,3,3,4,3,2,3,NA,NA,appropriate,Nothing,Tutorials,Nothing,good,good,available
64e4e668031ce84c3e08d52d,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Teaching was very good and especially the project presentation which we were doing throughout the semester as 4 different reviews. That was a very good experience. Our presentation skill improved a lot for each presentation. So I will definitely recommend to retain this concept of doing presentation for juniors too.,Problem Solving,Nothing,excellent,excellent,notAvailable
64e4e668031ce84c3e08d52e,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d53c,18CS610,Complier,2022-23 EVEN,3,1,4,1,2,1,NA,NA,appropriate,No,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d541,18CS610,Complier,2022-23 EVEN,5,5,5,3,3,2,NA,NA,appropriate,No,Problem Solving,The past Cos were not covered fully,excellent,good,available
64e4e668031ce84c3e08d546,18CS610,Complier,2022-23 EVEN,4,4,3,3,4,3,NA,NA,changesRequired,Tutorails can b solved more,Problem Solving,I felt like the choice of language for starter is a bit advanced,good,good,moreCopiesRequired
64e4e668031ce84c3e08d547,18CS610,Complier,2022-23 EVEN,4,5,5,5,5,5,NA,NA,appropriate,-,Problem Solving,-,excellent,good,available
64e4e668031ce84c3e08d563,18CS610,Complier,2022-23 EVEN,2,2,4,4,4,4,NA,NA,appropriate,Focus on teach how to get job done in a successful way rather taking concern about mistakes would be done,Problem Solving,Getting marks is a bit difficult,average,excellent,moreCopiesRequired
64e4e668031ce84c3e08d565,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,-,Problem Solving,Electronics related topic (Amplifier),good,excellent,moreCopiesRequired
64e4e668031ce84c3e08d53f,18CS610,Complier,2022-23 EVEN,5,5,5,3,3,2,NA,NA,appropriate,No,Problem Solving,The past Cos were not covered fully,excellent,good,available
64e4e668031ce84c3e08d51e,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Tutorials,Nothing,good,good,available
64e4e668031ce84c3e08d523,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Good enough,Tutorials,Nothing,excellent,excellent,available
64e4e668031ce84c3e08d526,18CS610,Complier,2022-23 EVEN,4,5,3,3,4,4,NA,NA,changesRequired,No,Tutorials,Better relationship with engineering,good,good,moreCopiesRequired
64e4e668031ce84c3e08d548,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Perfect,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d54a,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,4,NA,NA,appropriate,-,Problem Solving,-,good,good,available
64e4e668031ce84c3e08d564,18CS610,Complier,2022-23 EVEN,5,5,5,3,4,5,NA,NA,notAppropriate,Nothing,Problem Solving,Nothing,good,excellent,available
64e4e668031ce84c3e08d51d,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Tutorials,Nothing,good,good,available
64e4e668031ce84c3e08d539,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,No,excellent,excellent,notAvailable
64e4e668031ce84c3e08d542,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Problem Solving,Nothing,good,good,available
64e4e668031ce84c3e08d55a,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No proper material available for the whole course.,Problem Solving,Lots of concepts,good,excellent,notAvailable
64e4e668031ce84c3e08d568,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,Minimum time to cover the entire syllabus,excellent,excellent,notAvailable
64e4e668031ce84c3e08d56b,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No more suggestions,Problem Solving,Not explained some topics detailed,good,average,notAvailable
64e4e668031ce84c3e08d571,18CS610,Complier,2022-23 EVEN,5,4,5,5,5,4,NA,NA,appropriate,-,Problem Solving,-,good,good,available
64e4e668031ce84c3e08d572,18CS610,Complier,2022-23 EVEN,5,4,3,3,4,3,NA,NA,notAppropriate,Nothing can improve still in teaching,Problem Solving,Whether it is useful for it professional,poor,average,available
64e4e668031ce84c3e08d6f3,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d524,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Nothing,Tutorials,Nothing,good,good,available
64e4e668031ce84c3e08d527,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,changesRequired,Nothing,Tutorials,Nothing,good,good,moreCopiesRequired
64e4e668031ce84c3e08d52f,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Good enough,Problem Solving,Nothing,excellent,excellent,available
64e4e668031ce84c3e08d533,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,No,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d536,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,Better,Problem Solving,No,excellent,excellent,available
64e4e668031ce84c3e08d538,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,None,Problem Solving,Nothing to specify,excellent,excellent,available
64e4e668031ce84c3e08d53a,18CS610,Complier,2022-23 EVEN,4,3,4,3,4,3,NA,NA,changesRequired,No,Problem Solving,difficult to correlate,average,average,notAvailable
64e4e668031ce84c3e08d54d,18CS610,Complier,2022-23 EVEN,4,5,4,5,4,5,NA,NA,appropriate,Nothing,Problem Solving,Can give still more questions to solve,excellent,good,notAvailable
64e4e668031ce84c3e08d54f,18CS610,Complier,2022-23 EVEN,5,5,5,5,3,1,NA,NA,changesRequired,Nothing,Problem Solving,-,good,good,moreCopiesRequired
64e4e668031ce84c3e08d560,18CS610,Complier,2022-23 EVEN,5,5,5,5,5,5,NA,NA,appropriate,It would be applicable to reduce the CO based on time availability,Problem Solving,Not sufficient time,good,good,available
